"Catalog","AbilityEffectAssetId","SubAssetIndex","Category","Code","AssetName","Guid","PathId","ParametersJson","SourcePath"
"AbilityEffectAssetCatalog","11001","1","AbilityEffect","ParameterBuff","AbilitySubAsset_AbilityEffect_ParameterBuff","","8032050651447854932","{""_levelType"":0,""_level1"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445719}}],""_endSituation"":{""situation"":7,""value"":15000}},""_level2"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445720}}],""_endSituation"":{""situation"":7,""value"":15000}},""_level3"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445721}}],""_endSituation"":{""situation"":7,""value"":15000}},""_level4"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445722}}],""_endSituation"":{""situation"":7,""value"":15000}},""_level5"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445723}}],""_endSituation"":{""situation"":7,""value"":15000}},""_level6"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445724}}],""_endSituation"":{""situation"":7,""value"":15000}},""_level7"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445725}}],""_endSituation"":{""situation"":7,""value"":15000}},""_level8"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445726}}],""_endSituation"":{""situation"":7,""value"":15000}},""_level9"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445727}}],""_endSituation"":{""situation"":7,""value"":15000}},""_level10"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445728}}],""_endSituation"":{""situation"":7,""value"":15000}},""references"":{""version"":2,""RefIds"":[{""rid"":5724865891978445719,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":210,""limit"":0}},{""rid"":5724865891978445720,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":220,""limit"":0}},{""rid"":5724865891978445721,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":230,""limit"":0}},{""rid"":5724865891978445722,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":240,""limit"":0}},{""rid"":5724865891978445723,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":250,""limit"":0}},{""rid"":5724865891978445724,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":260,""limit"":0}},{""rid"":5724865891978445725,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":270,""limit"":0}},{""rid"":5724865891978445726,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":280,""limit"":0}},{""rid"":5724865891978445727,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":290,""limit"":0}},{""rid"":5724865891978445728,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":300,""limit"":0}}]}}","general-common-9533.bundle#PathID=8032050651447854932"
"AbilityEffectAssetCatalog","11001","2","AbilitySituation","Duration","AbilitySubAsset_AbilitySituation_Duration","","1096003212268570452","{""_duration"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":-2}},""_situationCost"":{""_situationCosts"":[]},""_milliSec"":30000},""references"":{""version"":2,""RefIds"":[{""rid"":-2,""type"":{""class"":"""",""ns"":"""",""asm"":""""}}]}}","general-common-9533.bundle#PathID=1096003212268570452"
"AbilityEffectAssetCatalog","11001","3","AbilityTarget","FriendAll","AbilitySubAsset_AbilityTarget_FriendAll","","-1036404491593676972","{""_targetFriend"":{""_ignoreDeadUnit"":1,""_elementTypeFlag"":-1,""_partyPositionFlag"":-1,""_unionTypeFlag"":-1,""_jobGroupFlag"":-1,""_jobSpeciesFlag"":-1,""_charaSizeFlag"":-1,""_buffs"":[],""_searchType"":0,""_randomNum"":1,""_nearestNum"":1,""_currentHpLeastNum"":1}}","general-common-9533.bundle#PathID=-1036404491593676972"
"AbilityEffectAssetCatalog","11002","1","AbilityEffect","AppendSkill","AbilitySubAsset_AbilityEffect_AppendSkill","","6938043713810133212","{""_levelType"":0,""_level1"":{""_playableAsset"":{""m_FileID"":0,""m_PathID"":5510708937246887929},""_playType"":0},""_level2"":{""_playableAsset"":{""m_FileID"":0,""m_PathID"":5510708937246887929},""_playType"":0},""_level3"":{""_playableAsset"":{""m_FileID"":0,""m_PathID"":5510708937246887929},""_playType"":0},""_level4"":{""_playableAsset"":{""m_FileID"":0,""m_PathID"":5510708937246887929},""_playType"":0},""_level5"":{""_playableAsset"":{""m_FileID"":0,""m_PathID"":5510708937246887929},""_playType"":0},""_level6"":{""_playableAsset"":{""m_FileID"":0,""m_PathID"":5510708937246887929},""_playType"":0},""_level7"":{""_playableAsset"":{""m_FileID"":0,""m_PathID"":5510708937246887929},""_playType"":0},""_level8"":{""_playableAsset"":{""m_FileID"":0,""m_PathID"":5510708937246887929},""_playType"":0},""_level9"":{""_playableAsset"":{""m_FileID"":0,""m_PathID"":5510708937246887929},""_playType"":0},""_level10"":{""_playableAsset"":{""m_FileID"":0,""m_PathID"":5510708937246887929},""_playType"":0}}","general-common-9533.bundle#PathID=6938043713810133212"
"AbilityEffectAssetCatalog","11002","2","AbilitySituation","GiveDamage","AbilitySubAsset_AbilitySituation_GiveDamage","","5734494929001967836","{""_giveDamage"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":-2}},""_situationCost"":{""_situationCosts"":[]},""_threshold"":0,""_criticalOnly"":1},""references"":{""version"":2,""RefIds"":[{""rid"":-2,""type"":{""class"":"""",""ns"":"""",""asm"":""""}}]}}","general-common-9533.bundle#PathID=5734494929001967836"
"AbilityEffectAssetCatalog","11002","3","AbilityTarget","SucceedAttack","AbilitySubAsset_AbilityTarget_SucceedAttack","","4345049456290951388","{""_targetSucceedAttack"":{""_help"":""""}}","general-common-9533.bundle#PathID=4345049456290951388"
"AbilityEffectAssetCatalog","11003","1","AbilityEffect","ParameterBuff","AbilitySubAsset_AbilityEffect_ParameterBuff","","-5094081556039855164","{""_levelType"":0,""_level1"":{""_buffs"":[{""buffType"":10000001,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2121032310560915612}}],""_endSituation"":{""situation"":0,""value"":0}},""_level2"":{""_buffs"":[{""buffType"":10000001,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2121032310560915613}}],""_endSituation"":{""situation"":0,""value"":0}},""_level3"":{""_buffs"":[{""buffType"":10000001,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2121032310560915614}}],""_endSituation"":{""situation"":0,""value"":0}},""_level4"":{""_buffs"":[{""buffType"":10000001,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2121032310560915615}}],""_endSituation"":{""situation"":0,""value"":0}},""_level5"":{""_buffs"":[{""buffType"":10000001,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2121032310560915616}}],""_endSituation"":{""situation"":0,""value"":0}},""_level6"":{""_buffs"":[{""buffType"":10000001,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2121032310560915617}}],""_endSituation"":{""situation"":0,""value"":0}},""_level7"":{""_buffs"":[{""buffType"":10000001,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2121032310560915618}}],""_endSituation"":{""situation"":0,""value"":0}},""_level8"":{""_buffs"":[{""buffType"":10000001,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2121032310560915619}}],""_endSituation"":{""situation"":0,""value"":0}},""_level9"":{""_buffs"":[{""buffType"":10000001,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2121032310560915620}}],""_endSituation"":{""situation"":0,""value"":0}},""_level10"":{""_buffs"":[{""buffType"":10000001,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2121032310560915621}}],""_endSituation"":{""situation"":0,""value"":0}},""references"":{""version"":2,""RefIds"":[{""rid"":2121032310560915612,""type"":{""class"":""CrestBuffPassionParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":1}},{""rid"":2121032310560915613,""type"":{""class"":""CrestBuffPassionParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":2}},{""rid"":2121032310560915614,""type"":{""class"":""CrestBuffPassionParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":3}},{""rid"":2121032310560915615,""type"":{""class"":""CrestBuffPassionParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":4}},{""rid"":2121032310560915616,""type"":{""class"":""CrestBuffPassionParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":5}},{""rid"":2121032310560915617,""type"":{""class"":""CrestBuffPassionParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":6}},{""rid"":2121032310560915618,""type"":{""class"":""CrestBuffPassionParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":7}},{""rid"":2121032310560915619,""type"":{""class"":""CrestBuffPassionParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":8}},{""rid"":2121032310560915620,""type"":{""class"":""CrestBuffPassionParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":9}},{""rid"":2121032310560915621,""type"":{""class"":""CrestBuffPassionParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":10}}]}}","general-common-9533.bundle#PathID=-5094081556039855164"
"AbilityEffectAssetCatalog","11003","2","AbilitySituation","StartBattle","AbilitySubAsset_AbilitySituation_StartBattle","","4251762218990965700","{""_situationStartBattle"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":-2}},""_situationCost"":{""_situationCosts"":[]}},""references"":{""version"":2,""RefIds"":[{""rid"":-2,""type"":{""class"":"""",""ns"":"""",""asm"":""""}}]}}","general-common-9533.bundle#PathID=4251762218990965700"
"AbilityEffectAssetCatalog","11003","3","AbilityTarget","FriendAll","AbilitySubAsset_AbilityTarget_FriendAll","","-4326051841419504700","{""_targetFriend"":{""_ignoreDeadUnit"":1,""_elementTypeFlag"":28,""_partyPositionFlag"":-1,""_unionTypeFlag"":-1,""_jobGroupFlag"":-1,""_jobSpeciesFlag"":-1,""_charaSizeFlag"":-1,""_buffs"":[],""_searchType"":0,""_randomNum"":1,""_nearestNum"":1,""_currentHpLeastNum"":1}}","general-common-9533.bundle#PathID=-4326051841419504700"
"AbilityEffectAssetCatalog","11004","1","AbilityEffect","AppendSkill","AbilitySubAsset_AbilityEffect_AppendSkill","","3875773308351724819","{""_levelType"":0,""_level1"":{""_playableAsset"":{""m_FileID"":0,""m_PathID"":-1082763874601511170},""_playType"":0},""_level2"":{""_playableAsset"":{""m_FileID"":0,""m_PathID"":-1082763874601511170},""_playType"":0},""_level3"":{""_playableAsset"":{""m_FileID"":0,""m_PathID"":-1082763874601511170},""_playType"":0},""_level4"":{""_playableAsset"":{""m_FileID"":0,""m_PathID"":-1082763874601511170},""_playType"":0},""_level5"":{""_playableAsset"":{""m_FileID"":0,""m_PathID"":-1082763874601511170},""_playType"":0},""_level6"":{""_playableAsset"":{""m_FileID"":0,""m_PathID"":-1082763874601511170},""_playType"":0},""_level7"":{""_playableAsset"":{""m_FileID"":0,""m_PathID"":-1082763874601511170},""_playType"":0},""_level8"":{""_playableAsset"":{""m_FileID"":0,""m_PathID"":-1082763874601511170},""_playType"":0},""_level9"":{""_playableAsset"":{""m_FileID"":0,""m_PathID"":-1082763874601511170},""_playType"":0},""_level10"":{""_playableAsset"":{""m_FileID"":0,""m_PathID"":-1082763874601511170},""_playType"":0}}","general-common-9533.bundle#PathID=3875773308351724819"
"AbilityEffectAssetCatalog","11004","2","AbilitySituation","GiveDamage","AbilitySubAsset_AbilitySituation_GiveDamage","","-1595488401791533805","{""_giveDamage"":{""_probabilityType"":0,""_probabilityPerMille"":300,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":-2}},""_situationCost"":{""_situationCosts"":[]},""_threshold"":0,""_criticalOnly"":0},""references"":{""version"":2,""RefIds"":[{""rid"":-2,""type"":{""class"":"""",""ns"":"""",""asm"":""""}}]}}","general-common-9533.bundle#PathID=-1595488401791533805"
"AbilityEffectAssetCatalog","11004","3","AbilityTarget","SucceedAttack","AbilitySubAsset_AbilityTarget_SucceedAttack","","2440537203025624339","{""_targetSucceedAttack"":{""_help"":""""}}","general-common-9533.bundle#PathID=2440537203025624339"
"AbilityEffectAssetCatalog","11005","1","AbilityEffect","StackLinkedPassiveBuff","AbilitySubAsset_AbilityEffect_StackLinkedPassiveBuff","","1710137841491249528","{""_levelType"":0,""_level1"":{""_conditions"":[],""_linkedBuffType"":10000001,""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2121032310560915632}}]},""_level2"":{""_conditions"":[],""_linkedBuffType"":10000001,""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2121032310560915633}}]},""_level3"":{""_conditions"":[],""_linkedBuffType"":10000001,""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2121032310560915634}}]},""_level4"":{""_conditions"":[],""_linkedBuffType"":10000001,""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2121032310560915635}}]},""_level5"":{""_conditions"":[],""_linkedBuffType"":10000001,""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2121032310560915636}}]},""_level6"":{""_conditions"":[],""_linkedBuffType"":10000001,""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2121032310560915637}}]},""_level7"":{""_conditions"":[],""_linkedBuffType"":10000001,""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2121032310560915638}}]},""_level8"":{""_conditions"":[],""_linkedBuffType"":10000001,""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2121032310560915639}}]},""_level9"":{""_conditions"":[],""_linkedBuffType"":10000001,""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2121032310560915640}}]},""_level10"":{""_conditions"":[],""_linkedBuffType"":10000001,""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2121032310560915641}}]},""references"":{""version"":2,""RefIds"":[{""rid"":2121032310560915632,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":25,""limit"":0}},{""rid"":2121032310560915633,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":25,""limit"":0}},{""rid"":2121032310560915634,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":25,""limit"":0}},{""rid"":2121032310560915635,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":25,""limit"":0}},{""rid"":2121032310560915636,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":25,""limit"":0}},{""rid"":2121032310560915637,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":25,""limit"":0}},{""rid"":2121032310560915638,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":25,""limit"":0}},{""rid"":2121032310560915639,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":25,""limit"":0}},{""rid"":2121032310560915640,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":25,""limit"":0}},{""rid"":2121032310560915641,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":25,""limit"":0}}]}}","general-common-9533.bundle#PathID=1710137841491249528"
